"","attribute","t.stat.16","t.pval.16","t.pval.adj.16","t.stat","t.pval","cohen.d","t.pval.adj"
"496","var191",-0.139497449034213,0.555467072168316,1,1.01828567664712,0.154302288685871,0.0324026226027774,1
"497","var663",-0.141166004649545,0.556126153711065,1,-0.0864855740466704,0.534457596557737,-0.00275203656565814,1
"498","var213",-0.144191133854726,0.557320686317866,1,0.316236291957023,0.375919936214811,0.010062878675977,1
"499","var288",-0.149951384534838,0.559593786483978,1,-0.111637921477486,0.544441912406455,-0.00355240333901607,1
"500","var72",-0.153481256362681,0.560985772990353,1,-0.244227713609362,0.596466425529954,-0.00777151109429357,1
"501","var492",-0.154173991345707,0.561258861418344,1,0.401091959117877,0.344187057928635,0.0127630503682406,1
"502","var767",-0.164086456912179,0.565163273792447,1,0.369030966601125,0.356062211197156,0.0117428452680261,1
"503","var249",-0.164850356447088,0.565463906852239,1,0.124211598358078,0.450577029694512,0.00395250727451735,1
"504","var606",-0.165198818820449,0.565601031834315,1,0.0690023457556186,0.472495622507533,0.00219570698037078,1
"505","var506",-0.166773259942576,0.566220498509658,1,0.422046054968268,0.336507185292719,0.0134298255919266,1
"506","var768",-0.168178810936578,0.566773377663523,1,0.640960748505221,0.260792684774221,0.0203958571875362,1
"507","var546",-0.168696628489013,0.566977030393933,1,0.17739244274439,0.42960461925011,0.0056447620806741,1
"508","var757",-0.168697261021905,0.566977279152248,1,0.000986170817650055,0.499606599728466,3.13807034303014e-05,1
"509","var683",-0.169354021921718,0.567235551351283,1,0.931576803530255,0.175806104438724,0.0296434804913327,1
"510","var37",-0.178088464989649,0.570667609792163,1,0.479166750345462,0.315923265727694,0.0152474494449986,1
"511","var631",-0.179462473636127,0.571207025068422,1,-0.552741088781757,0.709764004744613,-0.0175886407003348,1
"512","var783",-0.187083148198944,0.574196345914896,1,-0.134593842539803,0.553530066190699,-0.00428287815933426,1
"513","var206",-0.189694043048289,0.575219536176689,1,-0.0976497795620198,0.538892325306527,-0.00310729005323034,1
"514","var638",-0.192361319647984,0.576264298659313,1,1.01660354409136,0.154702165226365,0.032349095868952,1
"515","var205",-0.193490874091188,0.576706579836458,1,-0.0734511084077116,0.52927456608952,-0.00233726998235637,1
"516","var335",-0.193598626133511,0.576748765500278,1,0.492086474145323,0.311342779999451,0.0156585648559484,1
"517","var600",-0.194646845022721,0.577159104381042,1,-0.0689475830259723,0.527482583624408,-0.00219396438877578,1
"518","var657",-0.196752347396955,0.577983077124759,1,-0.0673178186550012,0.52683395055887,-0.00214210405031172,1
"519","var840",-0.197420315431369,0.578244410300521,1,0.277613359347103,0.390661852107024,0.00883386766475227,1
"520","var514",-0.206480027786883,0.58178544580599,1,0.0837724931055944,0.46662078175316,0.00266570427223539,1
"521","var194",-0.208878413205457,0.58272177038049,1,0.521454829247993,0.30103959957329,0.0165930881912756,1
"522","var531",-0.209184920680417,0.582841396550611,1,0.265087830212733,0.395477817207555,0.00843529582705594,1
"523","var611",-0.212618452859181,0.584180935897904,1,0.256639927224234,0.398735057644094,0.0081664771462094,1
"524","var504",-0.212909743976123,0.584294533825185,1,0.420804781247573,0.336960266453659,0.0133903273206253,1
"525","var485",-0.21359228473852,0.584560683963389,1,1.01241445116124,0.155700970878734,0.0322157957544796,1
"526","var877",-0.215496334961751,0.585302944330145,1,-0.0479815038717385,0.519133295437234,-0.00152680784727213,1
"527","var197",-0.217505503411318,0.586085852853472,1,-0.0683823057197078,0.52725761598928,-0.0021759768361264,1
"528","var811",-0.222320808367552,0.587960824382414,1,0.979976489828949,0.163578869980002,0.0311835952206229,1
"529","var39",-0.22525531681832,0.589102474549108,1,0.13865664168452,0.444864275053758,0.00441215950976102,1
"530","var660",-0.229172270876968,0.590625160875774,1,0.0416739450865709,0.483380365486008,0.00132609654243126,1
"531","var356",-0.235799090290745,0.593198163379497,1,0.0156467934385178,0.493758482348517,0.000497892835339959,1
"532","var707",-0.236053079408245,0.593296700732346,1,1.13990067456095,0.127198399693113,0.0362725040816315,1
"533","var517",-0.23751145251405,0.593862375077597,1,-0.0266815720523137,0.510642470449042,-0.000849027860734148,1
"534","var434",-0.239635947130353,0.594686073927991,1,0.179351167266832,0.428835585702406,0.00570709018067497,1
"535","var725",-0.245045095930931,0.596781381826538,1,-0.396677280560697,0.65418655747961,-0.012622571948008,1
"536","var233",-0.249157419476701,0.598372492117688,1,-0.501697880172086,0.692045991566558,-0.015964407085992,1
"537","var880",-0.257085763751531,0.601435446994328,1,0.0309085851575649,0.487672002389467,0.000983534623941733,1
"538","var294",-0.257728373789925,0.601683435433635,1,0.098347000085985,0.460830874242083,0.00312947613914617,1
"539","var372",-0.260268853308837,0.602663423989864,1,-0.0765494540143895,0.530507076212745,-0.00243586168966264,1
"540","var456",-0.261586742013162,0.603171543946155,1,-0.157505461402274,0.562572722754981,-0.00501194325005006,1
"541","var439",-0.265758276851541,0.604778745602395,1,0.587382105295901,0.278490341304978,0.0186909441211,1
"542","var669",-0.271628506535699,0.607037394434417,1,0.0811721040544553,0.467654598224621,0.00258295792022748,1
"543","var555",-0.276404255659613,0.608872275147563,1,0.487103393693904,0.313106045254784,0.015499999456307,1
"544","var347",-0.278335154183939,0.609613456501495,1,-0.579502838895333,0.718858510148574,-0.0184402198877936,1
"545","var332",-0.284167286476438,0.611849709425183,1,0.637505032072786,0.261916441374224,0.0202858936694878,1
"546","var34",-0.289829558053371,0.614017288308045,1,-0.0427901868328477,0.517064525315671,-0.00136161620146954,1
"547","var345",-0.290067502803159,0.614108298739116,1,0.179662627602833,0.428713325107146,0.00571700108480984,1
"548","var134",-0.291632863818844,0.614706869875516,1,0.327111706656655,0.371800365488434,0.0104089426207446,1
"549","var13",-0.291825954952209,0.614780686192069,1,0.821676502376876,0.205655313732301,0.0261463695490185,1
"550","var511",-0.29235481866235,0.614982842839101,1,0.310220504077148,0.378204822637875,0.00987145174265138,1
"551","var731",-0.292457741202573,0.615022181054508,1,0.252805423187215,0.400215865720666,0.00804446031927195,1
"552","var28",-0.296143247042776,0.616430041611594,1,0.450478750148785,0.326194998465619,0.0143345755188308,1
"553","var666",-0.296654725255607,0.616625304922751,1,-0.021359633354843,0.508520073509185,-0.000679679734678735,1
"554","var787",-0.297894971910919,0.617098661711772,1,0.262820487556327,0.396351325265332,0.00836314726394486,1
"555","var266",-0.303648340145425,0.619292213833172,1,-0.147075635597066,0.558460086664351,-0.00468005828188313,1
"556","var524",-0.303723508400546,0.619320847579702,1,-0.153371805806655,0.560943544055487,-0.00488040719361083,1
"557","var488",-0.304501862739554,0.619617306626101,1,0.356087033801974,0.360897201970805,0.0113309595083564,1
"558","var399",-0.311689579835575,0.622351617207426,1,0.0903319765306828,0.464013995222939,0.00287443201020393,1
"559","var140",-0.312553300394958,0.622679779463366,1,-0.257484816019703,0.601591026201664,-0.00819336214853117,1
"560","var569",-0.318172475085936,0.624812557254798,1,-0.241100288349598,0.595255048547873,-0.00767199405036914,1
"561","var260",-0.321609111572816,0.626115070727941,1,0.23524742808476,0.407014445532765,0.00748575159733493,1
"562","var735",-0.323216074397748,0.626723629858099,1,0.374199113048298,0.354138134572054,0.0119072996080252,1
"563","var374",-0.32440274012268,0.627172819059125,1,-0.265769293904848,0.604784618562447,-0.00845698051863072,1
"564","var38",-0.328555081969819,0.628743242217143,1,-0.233099376089755,0.59215184138813,-0.00741739895355184,1
"565","var693",-0.329270708918513,0.629013677937736,1,0.669860969860073,0.251492788992398,0.0213154841519273,1
"566","var449",-0.330329963753951,0.629413853755217,1,0.0211794307943983,0.491551796098625,0.000673945552521359,1
"567","var146",-0.340362093356535,0.633196891791986,1,0.43319001886692,0.332450191226609,0.0137844349759022,1
"568","var621",-0.343689885077303,0.634448943677769,1,0.681566593473557,0.247776501088053,0.021687965974049,1
"569","var548",-0.344098090185422,0.634602428873406,1,0.187508244962654,0.425635895288902,0.00596665458011693,1
"570","var307",-0.345097919472488,0.634978273733436,1,-0.330015235129796,0.629297024552053,-0.0105013350990925,1
"571","var262",-0.351525909171362,0.637391501595298,1,0.280733239538082,0.38946485733879,0.00893314461886502,1
"572","var230",-0.351749370203932,0.637475296959614,1,-0.832369653484476,0.797374677038038,-0.0264866337280403,1
"573","var771",-0.353760048510495,0.638228981853894,1,0.117482953349896,0.453241662426468,0.00373839668666534,1
"574","var182",-0.358009375256939,0.639820037432366,1,-0.41526793713968,0.661015837442602,-0.013214140741404,1
"575","var240",-0.358977610846416,0.640182231838051,1,0.524141991877887,0.300104596205445,0.0166785957443774,1
"576","var101",-0.368165675410092,0.643612965320041,1,-0.652967905653528,0.74309251448715,-0.0207779340354497,1
"577","var313",-0.369831816203468,0.64423385203778,1,-0.730746941302871,0.767511460803156,-0.0232529219453769,1
"578","var457",-0.373873743565468,0.645738481984711,1,-0.108187767466077,0.543073878478658,-0.00344261682142383,1
"579","var635",-0.376710313981415,0.646793055257545,1,0.621814327811916,0.267049925246002,0.0197866035584741,1
"580","var290",-0.383679383014122,0.649379199824129,1,0.212682589536377,0.415792761149372,0.00676772131924705,1
"581","var523",-0.389180284510738,0.651415650842449,1,-0.0230287641806883,0.50918575413346,-0.000732792743596438,1
"582","var836",-0.390644793586576,0.651957084598145,1,-0.812768267296022,0.791800042416532,-0.0258629027518303,1
"583","var196",-0.394003571493599,0.653197664261095,1,-0.345812522893391,0.635248985314467,-0.0110040167780067,1
"584","var192",-0.394884302248641,0.653522695009937,1,-0.0295121235886254,0.511771179568442,-0.00093909815759899,1
"585","var890",-0.400031968094705,0.655420155692488,1,-0.436622386039809,0.668795455131956,-0.0138936555028014,1
"586","var320",-0.400884358939804,0.655733976452581,1,-0.209877831692575,0.583113075640565,-0.00667847179724242,1
"587","var750",-0.402387755945843,0.65628721360906,1,-0.0450786121532165,0.517976536109175,-0.00143443563093918,1
"588","var264",-0.407822563781135,0.658284376820911,1,0.440783685227788,0.329696863836938,0.0140260711993172,1
"589","var316",-0.408883888574135,0.658673873909138,1,-0.593465533725678,0.723548188813009,-0.018884523428029,1
"590","var339",-0.411182670648119,0.659516927154022,1,-0.0152674248225645,0.506090199132533,-0.000485821038228418,1
"591","var542",-0.413286865206853,0.660287919246375,1,0.201039101315336,0.420339175351586,0.00639721669244278,1
"592","var66",-0.413611587131772,0.660406840069198,1,0.0492085378325705,0.480377797606087,0.0015658529986137,1
"593","var465",-0.413689089921744,0.660435221056621,1,-0.475949251261467,0.682931572605832,-0.015145066183666,1
"594","var277",-0.414647630954699,0.660786156890969,1,0.52317653928405,0.300440376037607,0.0166478743105436,1
"595","var216",-0.426801929859784,0.665223834852599,1,1.34717486586306,0.0890005982233951,0.0428681260667826,1
"596","var813",-0.427479154235616,0.665470426933744,1,0.0715184304317102,0.471494388725018,0.00227577070321963,1
"597","var279",-0.427780383358117,0.665580088053796,1,0.872344502502641,0.191536744334582,0.0277586637448069,1
"598","var161",-0.432702305913316,0.667369884003286,1,0.974524000526553,0.164928051597077,0.0310100928752958,1
"599","var62",-0.433426114761771,0.667632767704667,1,0.669087937261784,0.251739243479826,0.0212908856683029,1
"600","var856",-0.433786472164313,0.667763616938286,1,-0.475419050474876,0.682742696582785,-0.0151281947924782,1
"601","var48",-0.433790534874371,0.667765092030729,1,-0.13578618648256,0.554001384651796,-0.00432081944798824,1
"602","var454",-0.434757347369587,0.668116049203603,1,-0.557273516321225,0.711313928472886,-0.0177328659824966,1
"603","var582",-0.438293296820928,0.669398355933358,1,-0.342680265637215,0.63407137782801,-0.0109043459762914,1
"604","var474",-0.441770846870824,0.670657546956993,1,-0.0868769531341141,0.534613138749497,-0.00276449054508247,1
"605","var354",-0.450112827820951,0.673670201570202,1,0.0427639192614081,0.482945943680665,0.00136078034742232,1
"606","var471",-0.451444765198746,0.674150181249072,1,0.294968416999609,0.384016754122103,0.0093861187631034,1
"607","var688",-0.455744122723272,0.675697533835692,1,-0.608799466102807,0.728653811798499,-0.0193724607870898,1
"608","var468",-0.458412326906993,0.676656306977622,1,0.803556640650593,0.210850712449334,0.0255697818049342,1
"609","var371",-0.460808215482594,0.677516229435177,1,-0.175539736045456,0.569667725814773,-0.00558580754823203,1
"610","var529",-0.461742994234172,0.677851479198986,1,-0.0224910021727163,0.508971287281558,-0.000715680748609134,1
"611","var337",-0.462460030437265,0.678108539549295,1,0.462171749899537,0.321991807311959,0.0147066556400651,1
"612","var712",-0.466362846544276,0.679506217273562,1,0.505904296774966,0.306476033402017,0.0160982584528717,1
"613","var495",-0.468968558838,0.680437961519398,1,-0.341669082523632,0.633690941526768,-0.0108721693626326,1
"614","var362",-0.475006398903038,0.682592575145807,1,-0.704880311833123,0.75953685871986,-0.0224298261757557,1
"615","var530",-0.475360657735291,0.682718801920724,1,-0.602392797100845,0.726526359146839,-0.0191685957199752,1
"616","var310",-0.476743040102548,0.683211158287185,1,0.683185913837025,0.247264720478304,0.0217394939762725,1
"617","var314",-0.48234098966429,0.685201627861233,1,0.571851196528987,0.28372766458318,0.0181967388239093,1
"618","var469",-0.48879366087528,0.687489348170591,1,-0.228284041287615,0.59028137660471,-0.00726417134770598,1
"619","var183",-0.491048515504084,0.688287085639637,1,0.573640596282224,0.283121846376213,0.0182536788813208,1
"620","var360",-0.493047396913945,0.688993524958909,1,-0.633236043344036,0.736691914258254,-0.0201500512101019,1
"621","var871",-0.497201274705612,0.690459348711405,1,0.665709017653755,0.252817990003313,0.0211833658834577,1
"622","var50",-0.506007740385504,0.693556953406259,1,-0.557810786489987,0.711497396311578,-0.0177499623267872,1
"623","var818",-0.506370987943578,0.693684428258227,1,-0.426905550265044,0.665264305321686,-0.0135844584182076,1
"624","var819",-0.507457993811384,0.694065752247288,1,0.401990066251891,0.343856543222361,0.0127916288184611,1
"625","var208",-0.509922652539901,0.6949295801751,1,-0.579017708135937,0.718694879777034,-0.0184247826590568,1
"626","var618",-0.510454422400338,0.695115815770963,1,-0.0203679056003576,0.50812454255119,-0.000648122205303384,1
"627","var11",-0.519967901857701,0.698439031621059,1,-1.44743935928669,0.926073366647682,-0.0460586182983555,1
"628","var864",-0.523022351758178,0.699502533583364,1,0.783967329268865,0.216553144023533,0.024946435058233,1
"629","var792",-0.525680272442238,0.700426590116439,1,-0.873411820703581,0.808754128084875,-0.027792626619524,1
"630","var564",-0.527740435575641,0.70114194185216,1,0.0641358902184999,0.474432634868502,0.00204085267396271,1
"631","var822",-0.529179017555265,0.701641000687751,1,-0.0554569087714696,0.522111368182765,-0.0017646809012922,1
"632","var105",-0.52942564609922,0.701726520535023,1,-0.0989425947381559,0.539405565139191,-0.00314842841273807,1
"633","var816",-0.533981932628437,0.703304425815474,1,-0.307988161613373,0.620946210229591,-0.00980041691221752,1
"634","var319",-0.535971006814044,0.703992068602353,1,-0.658154985048599,0.744761548837074,-0.0209429908362117,1
"635","var776",-0.537611633082727,0.704558698024173,1,-0.287007942654698,0.612939353685792,-0.00913281043141148,1
"636","var453",-0.539396716376832,0.705174651490364,1,0.172397930359855,0.431566765655061,0.00548583290824987,1
"637","var54",-0.54361405354967,0.706627510772103,1,0.458132243477614,0.323441318310381,0.0145781154817452,1
"638","var702",-0.543985383568784,0.706755273650278,1,0.213701241087906,0.415395536440106,0.00680013558426607,1
"639","var831",-0.551961830407795,0.709493463486314,1,0.109517244276723,0.45639890414293,0.0034849217819496,1
"640","var645",-0.553689983148095,0.71008512980358,1,-0.217140459578412,0.585944950798712,-0.00690957412528857,1
"641","var304",-0.554265740488411,0.710282125763022,1,0.0150893318351578,0.493980837007966,0.000480153984285225,1
"642","var746",-0.555051340506867,0.710550818183828,1,-0.123203336082765,0.549023823991485,-0.00392042360414779,1
"643","var809",-0.555943883302557,0.710855945199457,1,-0.254455861470036,0.60042167751461,-0.00809697851729226,1
"644","var853",-0.55755856004203,0.711407558004761,1,-0.461927703019977,0.677920697010178,-0.0146988898832474,1
"645","var209",-0.560905625786179,0.712549414590415,1,-0.496711914878454,0.690290069621376,-0.0158057498884833,1
"646","var91",-0.561087053481027,0.712611247799489,1,-0.935619539165612,0.825236847060144,-0.0297721234056734,1
"647","var730",-0.573950319306417,0.716979108225882,1,-0.297729225727517,0.617037253413477,-0.00947396979090474,1
"648","var220",-0.574279302509356,0.717090398629977,1,-0.498652546195295,0.690974026865653,-0.0158675022489582,1
"649","var846",-0.574472022820924,0.717155583441919,1,0.324985052243499,0.372604797794636,0.0103412708642461,1
"650","var333",-0.580054107138873,0.719040502589332,1,0.0640357363500011,0.474472505972427,0.00203766570190016,1
"651","var726",-0.581666511156696,0.719583835129142,1,-0.425355049754289,0.664699479870733,-0.0135351203158974,1
"652","var98",-0.588472016232172,0.721871465479433,1,0.467569827272017,0.320059019837402,0.0148784265565106,1
"653","var491",-0.588554971964234,0.721899294282678,1,-0.347496371802132,0.635881520969603,-0.0110575981274859,1
"654","var334",-0.594596725295045,0.723922433613735,1,0.274172379902965,0.391983244688893,0.00872437308884953,1
"655","var22",-0.599960623742511,0.725712507368625,1,-0.195098273803805,0.577336975964146,-0.00620817505489548,1
"656","var734",-0.602289904158036,0.726488059912316,1,0.644374862690933,0.259684898668852,0.0205044968905385,1
"657","var65",-0.609814632691923,0.728986033858575,1,0.327171468133746,0.371777768067042,0.0104108442762749,1
"658","var751",-0.614573642968806,0.730559976928398,1,-0.662953916055467,0.746300623780849,-0.0210956964608497,1
"659","var534",-0.614622226556217,0.730576021263717,1,-1.00546071813039,0.842631678245938,-0.0319945226950164,1
"660","var882",-0.620330673621475,0.732457847380631,1,-0.482278078535059,0.685182429917029,-0.0153464542679407,1
"661","var43",-0.623046383536649,0.733350765353253,1,-0.209161155369788,0.582833389564481,-0.00665566661305082,1
"662","var873",-0.62446495052998,0.733816586224195,1,-0.519883847659707,0.69841316665836,-0.0165430983655434,1
"663","var717",-0.625381977151538,0.734117494646514,1,0.117633354354479,0.453182078159117,0.00374318256071065,1
"664","var573",-0.626966251638288,0.73463694372272,1,-0.0889684148740361,0.535444238910615,-0.002831042444025,1
"665","var478",-0.629254500361952,0.735386299879978,1,0.574761509168925,0.282742667306755,0.0182893471795905,1
"666","var384",-0.638077590934779,0.738265570673732,1,0.0884007607998501,0.464781318992263,0.00281297926081756,1
"667","var544",-0.641474803701561,0.739369891648278,1,-0.850189383180912,0.802364333550308,-0.027053671043284,1
"668","var35",-0.644255965981079,0.740272165517156,1,-0.393970584142461,0.653187988421342,-0.0125364428149447,1
"669","var881",-0.64591426595081,0.740809388122212,1,-0.0307251098932506,0.512254840957486,-0.000977696301864873,1
"670","var685",-0.651749857267074,0.742695305900856,1,0.279469191005276,0.389949705221345,0.0088929216357676,1
"671","var647",-0.655299591321873,0.743838991333621,1,-0.474248277434332,0.682325457735442,-0.0150909399062943,1
"672","var211",-0.657077189933239,0.744410715946719,1,-0.637944158850472,0.738226494913419,-0.0202998670166324,1
"673","var173",-0.658670952712444,0.744922746395011,1,-0.492198732090571,0.688696892901742,-0.0156621369889141,1
"674","var282",-0.661356416843203,0.745784293449656,1,-0.472416987209433,0.681672359841098,-0.0150326668623004,1
"675","var644",-0.662930074241222,0.74628844182504,1,-0.386305007843779,0.650354200669688,-0.0122925183627646,1
"676","var31",-0.663858560642656,0.746585651936398,1,0.235065620497163,0.407084993367703,0.00747996634199617,1
"677","var250",-0.66491888711242,0.746924840243021,1,0.400324352813132,0.344469641102153,0.0127386245533926,1
"678","var53",-0.665688786547274,0.747170973897416,1,0.568882038108522,0.284734269259875,0.0181022579508571,1
"679","var204",-0.666072083796168,0.747293465411628,1,-0.598176855388702,0.725121885845125,-0.019034441256894,1
"680","var723",-0.675469617749006,0.75028685771831,1,-0.371789877741529,0.644965378410777,-0.0118306359131537,1
"681","var479",-0.677122636212398,0.750811437811528,1,0.140091322599748,0.444297489597642,0.00445781214469212,1
"682","var868",-0.686840866874639,0.753883593219304,1,0.177752190545334,0.429463355104462,0.00565620952856964,1
"683","var536",-0.690221699183011,0.754947567007588,1,-0.575507457332758,0.717509534475686,-0.0183130838159669,1
"684","var278",-0.693667699000317,0.756029496975695,1,0.649799297963303,0.257929829074219,0.0206771065353511,1
"685","var166",-0.69528258760271,0.756535629941376,1,0.286135249168678,0.387394769895465,0.00910504066274644,1
"686","var198",-0.697162105778261,0.757123986854166,1,-0.62271077271989,0.733244725319458,-0.0198151291154012,1
"687","var888",-0.705930517855134,0.759858615835513,1,0.0729751815239407,0.470914780973656,0.00232212562792322,1
"688","var487",-0.70847798394398,0.760649941858136,1,0.614977132886665,0.269302623525262,0.0195690388299257,1
"689","var622",-0.710091774113973,0.761150499462972,1,-0.300774411810725,0.618198824159659,-0.00957086992185259,1
"690","var778",-0.711157332299131,0.761480694891191,1,-0.95164654841866,0.829332754125981,-0.0302821149966263,1
"691","var533",-0.711555845688047,0.761604122052193,1,-0.533182645496785,0.703031424924519,-0.0169662761998859,1
"692","var796",-0.712157709385045,0.761790464314515,1,-0.545538919480751,0.707293137619726,-0.0173594622103159,1
"693","var785",-0.713938268168429,0.762341273116961,1,-0.807691421966892,0.790341560868596,-0.0257013536826593,1
"694","var833",-0.714593534579643,0.762543801060393,1,0.222079590177424,0.412131703365023,0.00706674100729025,1
"695","var281",-0.715559210474323,0.76284209665637,1,-0.711765522069533,0.761673990429295,-0.0226489187879249,1
"696","var46",-0.720518917377442,0.764370891238206,1,-0.0477312957479261,0.519033597415682,-0.00151884603498903,1
"697","var441",-0.720895876966329,0.764486863563742,1,0.193315956207226,0.423360735037502,0.0061514603570806,1
"698","var187",-0.721292492192928,0.764608848959409,1,-0.354181207784656,0.638389004488126,-0.0112703146789122,1
"699","var393",-0.732713183209727,0.768106459694864,1,0.0319556100688438,0.487254532667164,0.00101685175078926,1
"700","var131",-0.735700682157043,0.769016586098988,1,-0.542081420059009,0.706103502314407,-0.0172494419561954,1
"701","var650",-0.737534719425659,0.769574326470088,1,-0.80875298634661,0.790647024231549,-0.0257351334664209,1
"702","var169",-0.746084402028295,0.772164365676281,1,0.341546124726056,0.366355327722396,0.01086825675225,1
"703","var210",-0.74653977295162,0.772301854399364,1,0.0134748778803996,0.494624804419714,0.000428780834878039,1
"704","var193",-0.748117482349083,0.772777845711741,1,-0.732645611075094,0.768090961902773,-0.0233133390576741,1
"705","var745",-0.749099521252927,0.773073841075794,1,-0.66147110316882,0.745825588894591,-0.0210485122300798,1
"706","var346",-0.749691475137438,0.773252156150871,1,0.190418214730565,0.424495605378827,0.00605925202535014,1
"707","var648",-0.752860046624119,0.774205283257343,1,-0.836626275498015,0.798573359444308,-0.026622082669168,1
"708","var190",-0.753415595290937,0.774372162038261,1,0.00156626967331392,0.499375188606626,4.98398890237495e-05,1
"709","var899",-0.754634282243922,0.774737993278568,1,0.0785321361926723,0.46870437300413,0.00249895214044428,1
"710","var610",-0.762256241523287,0.777018350378228,1,-0.764600773336248,0.777722508604138,-0.024330176558883,1
"711","var232",-0.763966802412986,0.77752830702403,1,-1.18430869999933,0.881818928242558,-0.0376856011346634,1
"712","var276",-0.76989202863531,0.779289596651038,1,0.000432193413720191,0.499827590691652,1.37527222442061e-05,1
"713","var520",-0.771583073574928,0.779790794884045,1,-0.232035391212647,0.591738727161594,-0.00738354214772745,1
"714","var321",-0.775217377125576,0.780865730825262,1,0.453149237328427,0.325233086443143,0.0144195524464573,1
"715","var306",-0.778736767171291,0.781903795619292,1,-0.536945810652089,0.704332356025149,-0.0170860229694965,1
"716","var552",-0.778917050695275,0.781956894842113,1,-0.614686703624011,0.730601476063539,-0.0195597971504968,1
"717","var596",-0.780051579499335,0.782290878457179,1,-0.527944454140697,0.701216227609265,-0.0167995929777558,1
"718","var270",-0.780705210772936,0.782483160879383,1,0.421159892832993,0.336830621870947,0.0134016272406263,1
"719","var651",-0.78167573635151,0.782768484904312,1,0.368536673163458,0.356246427516137,0.0117271164759169,1
"720","var679",-0.787778077715672,0.784557545073641,1,-0.519542310244403,0.69829413672613,-0.0165322303859316,1
"721","var654",-0.788021459651027,0.784628721046559,1,-0.144151454106223,0.557305885896622,-0.00458700860884658,1
"722","var295",-0.789147458960663,0.784957836875765,1,0.232619543849702,0.408034450785617,0.00740213032771958,1
"723","var721",-0.790129493993133,0.785244635040532,1,-1.00168476916155,0.841721388651686,-0.0318743691347624,1
"724","var701",-0.794941363130863,0.786646698397178,1,-1.07580521709196,0.85895995863272,-0.0342329380084267,1
"725","var602",-0.796052142354558,0.786969592739188,1,-0.456647928512012,0.676025383784851,-0.0145308834536837,1
"726","var397",-0.798522110719397,0.787686568941689,1,-0.629348189004088,0.735421237094451,-0.0200263367360589,1
"727","var849",-0.799274063819117,0.787904563527057,1,-0.257276692086538,0.601510707589668,-0.00818673948711542,1
"728","var472",-0.799342347938601,0.787924352913243,1,-0.5646038412027,0.713812344185216,-0.0179661224802923,1
"729","var293",-0.804356746090336,0.789374618601713,1,-1.17884655652154,0.880734856855143,-0.0375117915861526,1
"730","var435",-0.807362209722285,0.790241062164474,1,-0.0510352342147381,0.520349987613304,-0.00162397986304739,1
"731","var255",-0.812530318225395,0.791726061431899,1,-0.49080417340018,0.688203888706424,-0.0156177610736101,1
"732","var292",-0.819214125574011,0.7936373492957,1,-0.47987071606467,0.684327052483583,-0.0152698501681433,1
"733","var12",-0.819325366108503,0.793669071184853,1,-0.314913619637695,0.623578062937209,-0.0100207902395262,1
"734","var438",-0.822028113355019,0.794438910827433,1,-0.0528149355035031,0.521058983985592,-0.00168061130796313,1
"735","var426",-0.83201155537163,0.797267727937197,1,-0.140671649216881,0.555931742103902,-0.00447627857782827,1
"736","var832",-0.832039488433311,0.797275610005053,1,-0.106027737085137,0.542217135410267,-0.00337388301631465,1
"737","var586",-0.833344221246907,0.797643571444719,1,0.212485950353256,0.415869450820897,0.00676146411128888,1
"738","var800",-0.833372449168673,0.797651527879329,1,-0.45044749168114,0.673793735336677,-0.0143335808506807,1
"739","var689",-0.8353029392581,0.798195219267744,1,-0.374665670109594,0.646035380104721,-0.0119221458076002,1
"740","var165",-0.838133163854567,0.798990722457821,1,-0.614193516363123,0.730438585266444,-0.0195441035577717,1
"741","var556",-0.840688866018961,0.799707444949582,1,-0.767765853142233,0.778663901538888,-0.0244308917990293,1
"742","var584",-0.846168184290334,0.801238881365893,1,-0.512713755028676,0.695909882061787,-0.0163149405794934,1
"743","var451",-0.846969990127213,0.801462387366784,1,-0.632703999304255,0.736518209275599,-0.0201331211651995,1
"744","var512",-0.847775646987895,0.801686814012089,1,-0.442431823137943,0.67089951046447,-0.0140785161977345,1
"745","var167",-0.848843105747864,0.801983933082953,1,-0.796816017894836,0.787197109625952,-0.0253552900760693,1
"746","var706",-0.851088673458968,0.802608091200222,1,0.240614614623132,0.40493315459636,0.0076565395440084,1
"747","var727",-0.852837268106838,0.803093289756138,1,0.313633807625515,0.376907870049289,0.00998006565055846,1
"748","var84",-0.853826024686047,0.803367329080218,1,-0.572873368072032,0.716618477310361,-0.0182292650977283,1
"749","var777",-0.855026284994425,0.803699677047897,1,-0.921059452178073,0.821462181486076,-0.0293088103938728,1
"750","var503",-0.855679259623936,0.803880340305843,1,-0.80376389402569,0.789209144048292,-0.025576376764532,1
"751","var425",-0.860943239093681,0.805333075957919,1,-0.75774569743676,0.775675780850485,-0.0241120428441716,1
"752","var716",-0.861293485769824,0.805429502898141,1,0.070355110423728,0.471957290435643,0.00223875297818491,1
"753","var775",-0.867561409320447,0.807150213642866,1,-0.342767622059534,0.634104237656312,-0.0109071257239096,1
"754","var396",-0.87017301983636,0.807864416473984,1,-0.252333647216667,0.599601844265959,-0.00802944805004603,1
"755","var857",-0.879128867750452,0.810301271391217,1,-0.580789594428249,0.719292298662053,-0.0184811654248578,1
"756","var850",-0.881319091835235,0.810894316851837,1,-0.187003226205243,0.574166146288575,-0.00595058450019828,1
